Comment Text,Cleaned Comment,Sentiment
"Meskipun hasilnya imbang, saya melihat ada perbaikan dalam cara bermain MU di bawah Ruben Amorim. Saya optimis untuk laga-laga selanjutnya.",meskipun hasilnya imbang saya melihat ada perbaikan dalam cara bermain mu di bawah ruben amorim saya optimis untuk lagalaga selanjutnya,positif
"Saya kecewa dengan hasil imbang, namun saya senang melihat bagaimana Ruben Amorim mulai memperbaiki organisasi permainan tim.",saya kecewa dengan hasil imbang namun saya senang melihat bagaimana ruben amorim mulai memperbaiki organisasi permainan tim,positif
"Ruben Amorim sudah membawa beberapa perbaikan, namun kami harus lebih tajam di depan gawang untuk meraih kemenangan.",ruben amorim sudah membawa beberapa perbaikan namun kami harus lebih tajam di depan gawang untuk meraih kemenangan,positif
Saya harap Ruben Amorim bisa segera meningkatkan ketajaman lini serang. Hasil imbang ini menunjukkan bahwa kami masih butuh lebih banyak perbaikan.,saya harap ruben amorim bisa segera meningkatkan ketajaman lini serang hasil imbang ini menunjukkan bahwa kami masih butuh lebih banyak perbaikan,positif
"Saya merasa optimis dengan filosofi Ruben Amorim, tetapi lini serang harus lebih efektif agar kami bisa meraih kemenangan.",saya merasa optimis dengan filosofi ruben amorim tetapi lini serang harus lebih efektif agar kami bisa meraih kemenangan,positif
"Laga kedua menunjukkan bahwa Ruben Amorim sudah mulai membuat perubahan dalam permainan tim, meskipun masih ada banyak ruang untuk perbaikan.",laga kedua menunjukkan bahwa ruben amorim sudah mulai membuat perubahan dalam permainan tim meskipun masih ada banyak ruang untuk perbaikan,netral
Saya berharap Ruben Amorim bisa segera menemukan cara untuk meningkatkan permainan di lini depan. Kami butuh lebih banyak kreativitas untuk mencetak gol.,saya berharap ruben amorim bisa segera menemukan cara untuk meningkatkan permainan di lini depan kami butuh lebih banyak kreativitas untuk mencetak gol,positif
"Saya melihat perbaikan yang jelas di bawah Ruben Amorim, tetapi kami harus lebih tajam di depan gawang. Hasil imbang menunjukkan bahwa masih banyak yang perlu diperbaiki.",saya melihat perbaikan yang jelas di bawah ruben amorim tetapi kami harus lebih tajam di depan gawang hasil imbang menunjukkan bahwa masih banyak yang perlu diperbaiki,netral
"Laga kedua ini menunjukkan adanya peningkatan di lini pertahanan, namun lini serang masih belum cukup tajam untuk meraih kemenangan.",laga kedua ini menunjukkan adanya peningkatan di lini pertahanan namun lini serang masih belum cukup tajam untuk meraih kemenangan,positif
"Saya optimis dengan perubahan yang dibawa Ruben Amorim, meskipun hasil imbang, tim lebih percaya diri dan lebih terorganisir.",saya optimis dengan perubahan yang dibawa ruben amorim meskipun hasil imbang tim lebih percaya diri dan lebih terorganisir,positif
"Performa tim lebih solid di bawah Ruben Amorim, namun lini serang yang tumpul membuat kami hanya mendapatkan hasil imbang di laga kedua.",performa tim lebih solid di bawah ruben amorim namun lini serang yang tumpul membuat kami hanya mendapatkan hasil imbang di laga kedua,negatif
"Ruben Amorim memperlihatkan kualitasnya di laga kedua, meskipun hasilnya imbang, saya bisa melihat banyak peningkatan dalam permainan tim.",ruben amorim memperlihatkan kualitasnya di laga kedua meskipun hasilnya imbang saya bisa melihat banyak peningkatan dalam permainan tim,positif
"Meskipun kami hanya bermain imbang, saya melihat adanya perubahan positif dalam gaya bermain MU di bawah Ruben Amorim.",meskipun kami hanya bermain imbang saya melihat adanya perubahan positif dalam gaya bermain mu di bawah ruben amorim,positif
"Laga kedua menunjukkan beberapa peningkatan, tetapi lini serang masih perlu banyak perbaikan agar bisa meraih kemenangan.",laga kedua menunjukkan beberapa peningkatan tetapi lini serang masih perlu banyak perbaikan agar bisa meraih kemenangan,positif
"Saya merasa bahwa dengan sedikit waktu, Ruben Amorim bisa membawa tim ini kembali ke jalur kemenangan. Lini serang harus segera lebih tajam.",saya merasa bahwa dengan sedikit waktu ruben amorim bisa membawa tim ini kembali ke jalur kemenangan lini serang harus segera lebih tajam,positif
"Saya harap Ruben Amorim bisa segera memperbaiki lini serang. Meskipun kami imbang, ada banyak hal positif yang bisa diambil dari permainan tim.",saya harap ruben amorim bisa segera memperbaiki lini serang meskipun kami imbang ada banyak hal positif yang bisa diambil dari permainan tim,positif
"Lini pertahanan semakin solid, tapi kami masih harus lebih efektif di lini serang. Ruben Amorim harus lebih fokus memperbaikinya.",lini pertahanan semakin solid tapi kami masih harus lebih efektif di lini serang ruben amorim harus lebih fokus memperbaikinya,positif
"Saya sedikit kecewa dengan hasil imbang, namun saya melihat banyak hal positif dalam cara bermain tim di bawah Ruben Amorim.",saya sedikit kecewa dengan hasil imbang namun saya melihat banyak hal positif dalam cara bermain tim di bawah ruben amorim,positif
"Ruben Amorim telah memperkenalkan filosofi yang lebih modern, Bruno Fernandes terlihat lebih kreatif, meskipun hasilnya imbang.",ruben amorim telah memperkenalkan filosofi yang lebih modern bruno fernandes terlihat lebih kreatif meskipun hasilnya imbang,positif
"Saya sangat senang melihat perkembangan dari Rashford. Meskipun hasil imbang, Ruben Amorim berhasil membawa perubahan yang positif di tim.",saya sangat senang melihat perkembangan dari rashford meskipun hasil imbang ruben amorim berhasil membawa perubahan yang positif di tim,positif
"Laga kedua menunjukkan peningkatan di lini belakang, tetapi Bruno Fernandes masih perlu lebih tajam dalam memberikan assist di lini depan.",laga kedua menunjukkan peningkatan di lini belakang tetapi bruno fernandes masih perlu lebih tajam dalam memberikan assist di lini depan,netral
"Saya percaya dengan filosofi Ruben Amorim, Bruno Fernandes semakin kreatif, namun lini serang masih perlu lebih banyak peluang di depan gawang.",saya percaya dengan filosofi ruben amorim bruno fernandes semakin kreatif namun lini serang masih perlu lebih banyak peluang di depan gawang,positif
"Saya optimis dengan pengaruh Ruben Amorim, meskipun hasil imbang, Rashford dan Bruno Fernandes semakin banyak bekerja sama.",saya optimis dengan pengaruh ruben amorim meskipun hasil imbang rashford dan bruno fernandes semakin banyak bekerja sama,positif
"Pogba semakin menunjukkan performa yang lebih baik di bawah Ruben Amorim, meskipun hasil imbang, saya melihat banyak perkembangan positif.",pogba semakin menunjukkan performa yang lebih baik di bawah ruben amorim meskipun hasil imbang saya melihat banyak perkembangan positif,positif
"Laga kedua memperlihatkan perbaikan dalam pertahanan, namun Rashford harus lebih sering menembak untuk mendapatkan gol.",laga kedua memperlihatkan perbaikan dalam pertahanan namun rashford harus lebih sering menembak untuk mendapatkan gol,netral
"Ruben Amorim memperbaiki organisasi permainan, namun Rashford dan Bruno Fernandes harus lebih tajam di depan gawang untuk meraih kemenangan.",ruben amorim memperbaiki organisasi permainan namun rashford dan bruno fernandes harus lebih tajam di depan gawang untuk meraih kemenangan,positif
"Saya senang melihat Bruno Fernandes tampil lebih dominan di lini tengah, meskipun hasilnya imbang, saya optimis dengan masa depan MU di bawah Ruben Amorim.",saya senang melihat bruno fernandes tampil lebih dominan di lini tengah meskipun hasilnya imbang saya optimis dengan masa depan mu di bawah ruben amorim,positif
"Rashford mulai menunjukkan permainan yang lebih tajam, namun lini serang secara keseluruhan masih membutuhkan lebih banyak kreativitas.",rashford mulai menunjukkan permainan yang lebih tajam namun lini serang secara keseluruhan masih membutuhkan lebih banyak kreativitas,netral
"Saya berharap Ruben Amorim bisa segera memperbaiki masalah ketajaman di depan gawang. Tim semakin terorganisir, namun Rashford harus lebih efisien.",saya berharap ruben amorim bisa segera memperbaiki masalah ketajaman di depan gawang tim semakin terorganisir namun rashford harus lebih efisien,positif
"Lini pertahanan semakin solid di bawah Ruben Amorim, namun Greenwood dan Rashford harus lebih tajam dalam menyelesaikan peluang.",lini pertahanan semakin solid di bawah ruben amorim namun greenwood dan rashford harus lebih tajam dalam menyelesaikan peluang,netral
"Ugarte menunjukkan peningkatan yang baik, namun saya masih berharap dia lebih konsisten. Bruno Fernandes semakin kreatif meskipun hasilnya imbang.",ugarte menunjukkan peningkatan yang baik namun saya masih berharap dia lebih konsisten bruno fernandes semakin kreatif meskipun hasilnya imbang,positif
"Saya melihat banyak peningkatan dalam permainan tim, meskipun hasilnya imbang, saya optimis dengan filosofi yang dibawa oleh Ruben Amorim.",saya melihat banyak peningkatan dalam permainan tim meskipun hasilnya imbang saya optimis dengan filosofi yang dibawa oleh ruben amorim,positif
"Saya sedikit kecewa dengan hasil imbang, namun saya melihat peningkatan besar di lini pertahanan dan kreativitas dari Bruno Fernandes.",saya sedikit kecewa dengan hasil imbang namun saya melihat peningkatan besar di lini pertahanan dan kreativitas dari bruno fernandes,positif
"Ruben Amorim memperbaiki organisasi tim, meskipun imbang, saya yakin dengan sedikit waktu tim ini akan lebih kompetitif.",ruben amorim memperbaiki organisasi tim meskipun imbang saya yakin dengan sedikit waktu tim ini akan lebih kompetitif,positif
"Saya percaya dengan filosofi permainan yang dibawa Ruben Amorim, tetapi lini serang harus lebih tajam. Rashford dan Bruno Fernandes harus lebih produktif.",saya percaya dengan filosofi permainan yang dibawa ruben amorim tetapi lini serang harus lebih tajam rashford dan bruno fernandes harus lebih produktif,positif
"Saya optimis dengan hasil imbang ini, karena ada perbaikan yang jelas dalam permainan tim, terutama dalam hal organisasi di lini belakang.",saya optimis dengan hasil imbang ini karena ada perbaikan yang jelas dalam permainan tim terutama dalam hal organisasi di lini belakang,positif
"Lini belakang lebih solid, namun Rashford harus lebih sering menembak dan lebih percaya diri di depan gawang. Ruben Amorim perlu memperbaiki itu.",lini belakang lebih solid namun rashford harus lebih sering menembak dan lebih percaya diri di depan gawang ruben amorim perlu memperbaiki itu,positif
"Saya rasa Ruben Amorim sudah memperkenalkan permainan yang lebih cepat, meskipun hasilnya imbang, saya melihat banyak perbaikan di tim.",saya rasa ruben amorim sudah memperkenalkan permainan yang lebih cepat meskipun hasilnya imbang saya melihat banyak perbaikan di tim,positif
"Saya melihat banyak perubahan positif dalam permainan tim, meskipun hasil imbang ini, saya yakin Ruben Amorim akan membawa MU kembali ke jalur kemenangan.",saya melihat banyak perubahan positif dalam permainan tim meskipun hasil imbang ini saya yakin ruben amorim akan membawa mu kembali ke jalur kemenangan,positif
"Ruben Amorim memperbaiki permainan tim, namun kami masih harus lebih tajam di depan gawang. Greenwood dan Rashford harus lebih banyak mencetak gol.",ruben amorim memperbaiki permainan tim namun kami masih harus lebih tajam di depan gawang greenwood dan rashford harus lebih banyak mencetak gol,netral
"Ruben Amorim berhasil membawa perubahan dalam organisasi permainan, namun saya berharap lini depan lebih tajam dalam menyelesaikan peluang.",ruben amorim berhasil membawa perubahan dalam organisasi permainan namun saya berharap lini depan lebih tajam dalam menyelesaikan peluang,positif
"Saya senang melihat Bruno Fernandes semakin berkembang, namun lini serang harus lebih efektif agar bisa meraih kemenangan.",saya senang melihat bruno fernandes semakin berkembang namun lini serang harus lebih efektif agar bisa meraih kemenangan,positif
"Laga kedua menunjukkan banyak perbaikan dalam organisasi tim, meskipun masih ada kekurangan di lini serang yang perlu segera diperbaiki oleh Ruben Amorim.",laga kedua menunjukkan banyak perbaikan dalam organisasi tim meskipun masih ada kekurangan di lini serang yang perlu segera diperbaiki oleh ruben amorim,positif
"Amorim baru dateng, tapi udah bisa keliatan MU mainnya lebih ngegas! Garnacho makin ganas di sayap",amorim baru dateng tapi udah bisa keliatan mu mainnya lebih ngegas garnacho makin ganas di sayap,negatif
"Bruno di bawah Amorim makin keliatan kayak jendral beneran di lapangan! Passingnya makin rapi, visi makin gila!",bruno di bawah amorim makin keliatan kayak jendral beneran di lapangan passingnya makin rapi visi makin gila,negatif
"Onana mulai nunjukin kelasnya, makin tenang di bawah mistar. Gak ada lagi drama-drama konyol!",onana mulai nunjukin kelasnya makin tenang di bawah mistar gak ada lagi dramadrama konyol,negatif
"Ugarte bener-bener ngasih keseimbangan di tengah, duetnya sama Mainoo udah kayak prime Scholes-Carrick!",ugarte benerbener ngasih keseimbangan di tengah duetnya sama mainoo udah kayak prime scholescarrick,positif
"Amad dapet menit main lebih banyak, dribblingnya ngeri! Akhirnya talenta muda MU beneran dikasih kesempatan.",amad dapet menit main lebih banyak dribblingnya ngeri akhirnya talenta muda mu beneran dikasih kesempatan,positif
"Mazraoui langsung nyetel di bek kanan, crossingnya cakep-cakep. Shaw di kiri, Maz di kanan = perfect!",mazraoui langsung nyetel di bek kanan crossingnya cakepcakep shaw di kiri maz di kanan perfect,positif
"Zirkzee sama Hojlund depan serem sih, ada fisik ada teknik. Musim depan bakal jadi duet maut!",zirkzee sama hojlund depan serem sih ada fisik ada teknik musim depan bakal jadi duet maut,negatif
"Dorgu underrated banget, tapi potensinya gede! Udah mulai keliatan chemistry-nya sama tim.",dorgu underrated banget tapi potensinya gede udah mulai keliatan chemistrynya sama tim,positif
Amorim ngebangun MU jadi tim yang fun buat ditonton lagi! Bukan sekadar parkir bus atau bola mati doang.,amorim ngebangun mu jadi tim yang fun buat ditonton lagi bukan sekadar parkir bus atau bola mati doang,positif
"Ruben Amorim bawa angin segar buat MU! Pemain-pemain muda makin berkembang, apalagi Garnacho yang makin jago!",ruben amorim bawa angin segar buat mu pemainpemain muda makin berkembang apalagi garnacho yang makin jago,positif
"MU sekarang lebih sabar dalam menyerang, gak cuma serangan balik doang. Semua berkat Amorim yang udah kasih pengaruh besar.",mu sekarang lebih sabar dalam menyerang gak cuma serangan balik doang semua berkat amorim yang udah kasih pengaruh besar,positif
"Hojlund mulai nyetel sama tim! Yang gue tunggu-tunggu adalah musim depannya, pasti lebih brutal!",hojlund mulai nyetel sama tim yang gue tunggutunggu adalah musim depannya pasti lebih brutal,positif
"Onana udah kayak tembok beton di gawang! Gak ada yang bisa ngalahin dia lagi, udah top banget!",onana udah kayak tembok beton di gawang gak ada yang bisa ngalahin dia lagi udah top banget,positif
"Mazraoui dengan crosses-nya, bener-bener ngasih dimensi baru di sisi kanan. Sayap MU makin hidup!",mazraoui dengan crossesnya benerbener ngasih dimensi baru di sisi kanan sayap mu makin hidup,positif
