Comment Text,Cleaned Comment,Sentiment
Belajar @ManUtd_ID setpiece corner kick Dan belajar mental pemenang meh gonta ganti pelatih kalau pemainya ga punya mental ya bluk,belajar setpiece corner kick dan belajar mental pemenang meh gonta ganti pelatih kalau pemainya ga punya mental ya bluk,positif
@RizskyRach @pandemisurvivor @ManUtd_ID Agak lain pas main malah mainoo CF nya,agak lain pas main malah mainoo cf nya,negatif
@ManUtd_ID Tumbang mulu bang,tumbang mulu bang,negatif
@ManUtd_ID Auah terserah lu aja lah,auah terserah lu aja lah,negatif
@ManUtd_ID DEGRADASIII AYOK BISA DEGRADASI,degradasi ayok bisa degradasi,negatif
@ManUtd_ID Buang buang waktu saya saja anda ini!,buang buang waktu saya saja anda ini,negatif
@ManUtd_ID Kirain yang tumbang cuma pohon,kirain yang tumbang cuma pohon,negatif
@ManUtd_ID Pemain lu kocak kocak,pemain lu kocak kocak,negatif
@ManUtd_ID Wkwk sampaaaaahhhh,wkwk sampah,negatif
@ManUtd_ID lu punya 2 striker dan gak ada yang cedera tapi bisa2nya gak dipasang. Dah jelas2 gk jalan tanpa striker harusnya pas babak 2 langsung pasang striker tapi ini malah nunggu sampe kebobolan dulu,lu punya striker dan gak ada yang cedera tapi bisanya gak dipasang dah jelas gk jalan tanpa striker harusnya pas babak langsung pasang striker tapi ini malah nunggu sampe kebobolan dulu,positif
@ManUtd_ID ganti klub malam aja gblk!,ganti klub malam aja gblk,netral
@ManUtd_ID Degradasi semoga,degradasi semoga,negatif
@ManUtd_ID Ubur ubur ikan lele duet onana dalot manyala leee,ubur ubur ikan lele duet onana dalot manyala le,negatif
@ManUtd_ID Tolol kayak gini mau ngincer ucl atau uel,tolol kayak gini mau ngincer ucl atau uel,negatif
@ManUtd_ID WKWKWK,wkwkwk,positif
@ManUtd_ID Terus lah menjadi Badut,terus lah menjadi badut,negatif
@ManUtd_ID mumet ndasku asuu ke emyuu,mumet ndasku asuu ke emyuu,negatif
@ManUtd_ID Amorim maunya apa sih? Gila aja ngarep Mainoo jadi false nine ah pantek,amorim maunya apa sih gila aja ngarep mainoo jadi false nine ah pantek,negatif
@ManUtd_ID Stop long ball mulu dah padahal ga high press pemain lawann,stop long ball mulu dah padahal ga high press pemain lawann,negatif
@ManUtd_ID Pacak dak min..sampeke wonk di Emyu pusat tu..jadilah dlu maenke onana..perasaan was2 sepanjangan klu budak sikok itu ado,pacak dak minsampeke wonk di emyu pusat tujadilah dlu maenke onanaperasaan was sepanjangan klu budak sikok itu ado,negatif
@ManUtd_ID Peluang degradasi masih lebar.. Semangatt!!!,peluang degradasi masih lebar semangatt,positif
@ManUtd_ID INGIN NGATAIN KLUB ANJING TAPI SAYANG,ingin ngatain klub anjing tapi sayang,negatif
@ManUtd_ID Matamu lagi,matamu lagi,negatif
@ManUtd_ID Karepmu yu emyu,karepmu yu emyu,netral
@ManUtd_ID akankah amorim ngamuk2 lagi mecahin mangkok gelas di ruang ganti emyu?,akankah amorim ngamuk lagi mecahin mangkok gelas di ruang ganti emyu,netral
@realnaw @ManUtd_ID @CikDirga Padahal nek menang iso dadi pemuncak klasemen wilayah timur malah kalah https://t.co/gY5GpJ6KR8,padahal nek menang iso dadi pemuncak klasemen wilayah timur malah kalah,positif
@ManUtd_ID Main belum konsisten kebanyakan eksperimen,main belum konsisten kebanyakan eksperimen,negatif
@ManUtd_ID anjg busuk mainnya jancok,anjg busuk mainnya jancok,negatif
@ManUtd_ID Ancuk,ancuk,negatif
@ManUtd_ID emang rada rada,emang rada rada,negatif
@ManUtd_ID Rushford senyam senyum nie...,rushford senyam senyum nie,positif
@ManUtd_ID Alhamdulillah tumbang... Mending united main di champiosip,alhamdulillah tumbang mending united main di champiosip,negatif
@ManUtd_ID Gabisaaa liga inggris,gabisa liga inggris,positif
@ManUtd_ID Yoro Mazraoui ampun dah Zirkzee bisa passing kah?,yoro mazraoui ampun dah zirkzee bisa passing kah,negatif
@ManUtd_ID Emang pantas kalah mainnya jelek semua...jancuukk,emang pantas kalah mainnya jelek semuajancuukk,negatif
@ManUtd_ID Ayo samgong wae daripada raiso bal balan,ayo samgong wae daripada raiso bal balan,negatif
@ManUtd_ID 11 Kalah di Liga (7 Kalah di Home),kalah di liga kalah di home,negatif
@ManUtd_ID Bukan hal yg mengejutkan,bukan hal yg mengejutkan,positif
@ManUtd_ID reset mulu tiap match gapunya pakem tetep gitu. langsung kelarin aja ga sih liga lanjut UEL sama FA aja zzzzz,reset mulu tiap match gapunya pakem tetep gitu langsung kelarin aja ga sih liga lanjut uel sama fa aja z,negatif
@ManUtd_ID Sesuai taggar lah ya #MUNCRY alias manchester united menangis,sesuai taggar lah ya muncry alias manchester united menangis,positif
@ManUtd_ID saya tidak merasakan adanya setan merah di lapangan... adanya cuma setan setanan ndak menakutkan.,saya tidak merasakan adanya setan merah di lapangan adanya cuma setan setanan ndak menakutkan,negatif
@idextratime @FabrizioRomano @DeadlineDayLive Bangsat! @ManUtd_ID,bangsat,negatif
@plafonjebol @ManUtd_ID Malu ngga sih kalah sama ayam sayur,malu ngga sih kalah sama ayam sayur,positif
@idrismars @ManUtd_ID Haha makin ancur sama Alergi,haha makin ancur sama alergi,negatif
@gianpra @ManUtd_ID Sabar koh.. mau diganti sama allegri,sabar koh mau diganti sama allegri,positif
@tinomendes_99 @idextratime @bliblidotcom Rekrut orang ini @ManUtd_ID gantiin botak belanda,rekrut orang ini gantiin botak belanda,negatif
@ManUtd_ID Iya pemanasan buat kalah.,iya pemanasan buat kalah,negatif
@_ndynth @ManUtd_ID WKWOWK kena geprek sm ayam geprek,wkwowk kena geprek sm ayam geprek,negatif
Emang sialan klub bola satu ini @ManUtd_ID,emang sialan klub bola satu ini,negatif
@ManUtd_ID wes jam 20.00 wib iseh meneng2 wae ra ngetwit ngopoe?,wes jam wib iseh meneng wae ra ngetwit ngopoe,negatif
@utdfocusid @caughtoffside Masalahnya bukan di pelatihhh woooyyy @ManUtd_ID,masalahnya bukan di pelatih woy,negatif
@ManUtd_ID kocak Gaming wkwk,kocak gaming wkwk,negatif
@ManUtd_ID muntot bgt,muntot bgt,negatif
@slh_mhmm @ManUtd_ID kekalahan adalah awal dari kemenengan TAPI MENANGNYA KAPAN ANJIM!,kekalahan adalah awal dari kemenengan tapi menangnya kapan anjim,positif
@yurayunita @ManUtd_ID PECAT GA TUH SI BOTAK! udah banyak yang stress,pecat ga tuh si botak udah banyak yang stress,negatif
@ManUtd_ID Selesai di EPL?,selesai di epl,netral
memang kputusan yg benar untuk tidak nntonin batang kayu main bola @ManUtd_ID,memang kputusan yg benar untuk tidak nntonin batang kayu main bola,negatif
@ManUtd_ID Sabar sing akeh wes,sabar sing akeh wes,positif
@ManUtd_ID skrng tgl brp guys,skrng tgl brp guys,netral
@ManUtd_ID Selesai. Ga ada kesombongan dan konten2 ga jelas lagi dari admin ini,selesai ga ada kesombongan dan konten ga jelas lagi dari admin ini,negatif
@utdfocusid Tenhag strateginya nggk cocok udah di level premier league keteteran maen di level Europa yang notabene maen di Europa League hasil peringkat tengah liga-liga di Europa masih juga kewalahan pecat aja sudah Ten Hag @ManUtd_ID @ManUtd,tenhag strateginya nggk cocok udah di level premier league keteteran maen di level europa yang notabene maen di europa league hasil peringkat tengah ligaliga di europa masih juga kewalahan pecat aja sudah ten hag,positif
@yurayunita tanggung jawab lu @ManUtd_ID,tanggung jawab lu,positif
@ManUtd_ID babii,babii,negatif
@punk_notbath @idextratime wkwkwkw emang enak bau eek ayam? @ManUtd_ID,wkwkwkw emang enak bau eek ayam,negatif
@johanpriatmojo @idextratime Mau balas komen eh tnyata sehaluan sm @ManUtd_ID,mau balas komen eh tnyata sehaluan sm,negatif
@LocalKid_ @ManUtd_ID Aih parah,aih parah,negatif
@ManUtd_ID Kasihan... jadi bahan bully-bullyan mulu nih fandom,kasihan jadi bahan bullybullyan mulu nih fandom,negatif
@ManUtd_ID Iya selesai..... bubar lah,iya selesai bubar lah,negatif
@yurayunita Apa @ManUtd_ID pindah liga 1 saja dulu nanti kalau sudah jago lagi balik EPL,apa pindah liga saja dulu nanti kalau sudah jago lagi balik epl,positif
@ManUtd_ID OT udah ga angker lagi bangsta,ot udah ga angker lagi bangsta,negatif
@ManUtd_ID Kayaknya MU harus rekrut pemain timnas Indonesia.,kayaknya mu harus rekrut pemain timnas indonesia,netral
@ManUtd_ID Ayo matamu anjing,ayo matamu anjing,negatif
@ManUtd_ID goblok Paok. Tepongkeng.,goblok paok tepongkeng,negatif
@TerapiDMinor @ManUtd_ID Lah lawan ayam jago aja kalah gmna lawan pendekar.,lah lawan ayam jago aja kalah gmna lawan pendekar,positif
@ManUtd_ID klub gblk,klub gblk,netral
@ManUtd_ID Alhamdulillah kami punya hiburan setiap weekend,alhamdulillah kami punya hiburan setiap weekend,positif
@ManUtd_ID Selesai tu EmYu,selesai tu emyu,netral
@ManUtd_ID MU M nya Ngentot,mu m nya ngentot,negatif
@na_dirs @anasurbaningrum @mohmahfudmd @Gus_Arifin @ManUtd_ID ga pengen nyoba max allegri apa ?,ga pengen nyoba max allegri apa,negatif
@ManUtd_ID Selesay tuh emyu,selesay tuh emyu,netral
Sancho dan mctom di klub barunya kok bisa menari2 kasih assist obrak abrik lawan. Kok bisa?? Ada yg salah dengan @ManUtd_ID https://t.co/1kTXE2D11G,sancho dan mctom di klub barunya kok bisa menari kasih assist obrak abrik lawan kok bisa ada yg salah dengan,negatif
@ManUtd_ID Tim sampah,tim sampah,negatif
@ManUtd_ID Tetap semangat blum degradasi ini,tetap semangat blum degradasi ini,positif
@ManUtd_ID emyu gada perkembangan nya bgt anjir,emyu gada perkembangan nya bgt anjir,negatif
Fans MU mana yang tak sakit hati melihat team nya seperti sekarang Cepat pulih dan bangkit @ManUtd_ID #GGMU,fans mu mana yang tak sakit hati melihat team nya seperti sekarang cepat pulih dan bangkit ggmu,positif
@Anandika3792 @ManUtd_ID wkwkwk mampus dah ini tim,wkwkwk mampus dah ini tim,negatif
@ManUtd_ID gue curiga guardiola kemarin sengaja ngasih piala FA biar ETH tetap dipertahankan dan KING EMYU tetap melucu tiap musimnya,gue curiga guardiola kemarin sengaja ngasih piala fa biar eth tetap dipertahankan dan king emyu tetap melucu tiap musimnya,negatif
@Fvxkuchiko @ManUtd_ID siapapun pelatih kalo ga ada perubahan dr dlm manajemennya bakal kayagini juga emyu dah akut sakitnya dari dalam bukan kepelatihannya,siapapun pelatih kalo ga ada perubahan dr dlm manajemennya bakal kayagini juga emyu dah akut sakitnya dari dalam bukan kepelatihannya,negatif
@zharkinichi @ManUtd_ID WKWKWOWO,wkwkwowo,positif
@ManUtd_ID semoga sabar. coba lagi...,semoga sabar coba lagi,positif
@ManUtd_ID Turu fc,turu fc,netral
@Versi_Jelek Ayooo semangat semangat dong @ManUtd_ID,ayo semangat semangat dong,positif
@ManUtd_ID Goblok lu,goblok lu,negatif
@iasmeha @ManUtd_ID AWKWWK,awkwwk,negatif
@ManUtd_ID MUNTOT MU NGENT........T,muntot mu ngentt,negatif
@ManUtd_ID emyu mah lawan ps tni aja kalah -boah sartika,emyu mah lawan ps tni aja kalah boah sartika,negatif
@ManUtd_ID Syukurin,syukurin,positif
@ManUtd_ID awakkk opo ikii hooo kok kalahhhh,awak opo ikii ho kok kalah,negatif
@ManUtd_ID Selesai tuh MU,selesai tuh mu,negatif
@ManUtd_ID Masih berani update apa ga malu min?,masih berani update apa ga malu min,positif
@ManUtd_ID anjg,anjg,negatif
@ManUtd_ID Dalot goblok,dalot goblok,negatif
@lubead @ManUtd_ID @ManUtd blok,blok,negatif
Mencintai mu @ManUtd_ID adalah sakit hati paling ku sengaja,mencintai mu adalah sakit hati paling ku sengaja,negatif
@ManUtd_ID Emyu goblok ï¸,emyu goblok,negatif
@ManUtd_ID spurs menang tipis lawan klub kecil,spurs menang tipis lawan klub kecil,positif
@ManUtd_ID @WayneRooney @Snapdragon Sejarah mulu yang di ungkit kek cewe ajaaa.,sejarah mulu yang di ungkit kek cewe aja,negatif
@ManUtd_ID Mana sombongnya min,mana sombongnya min,negatif
@ManUtd_ID Kalah Mulu tai,kalah mulu tai,negatif
@ManUtd_ID Ten hag kalo gini terus cut aja desember,ten hag kalo gini terus cut aja desember,negatif
@ManUtd_ID Syukur post hasil akhir,syukur post hasil akhir,positif
@ManUtd_ID MU ada pelatihnya ga ya?,mu ada pelatihnya ga ya,netral
@ManUtd_ID Kalau nggak kalah bukan MU namanya,kalau nggak kalah bukan mu namanya,positif
@ManUtd_ID pss versi inggris,pss versi inggris,positif
@ManUtd_ID MU senasib dgn AC Milan hilang kedigdayaannya.,mu senasib dgn ac milan hilang kedigdayaannya,negatif
@ManUtd_ID September derita,september derita,negatif
@ManUtd_ID Out teh hag,out teh hag,negatif
@ManUtd_ID Selesai dan bobrokkk,selesai dan bobrok,negatif
@ManUtd_ID Kalah lawan bango itu biasa tiap tahun juga dibantai. Lah kalah lawan ayam sayur Hina sekali emyu sekarang,kalah lawan bango itu biasa tiap tahun juga dibantai lah kalah lawan ayam sayur hina sekali emyu sekarang,negatif
@ManUtd_ID Segar ndasmu,segar ndasmu,positif
@ManUtd_ID Bener selesai ni klub anj,bener selesai ni klub anj,negatif
@ManUtd_ID Bisa bisa nya MU masih mempertahankan Tenhag awokawok bnr2 tak habis Fikri gua,bisa bisa nya mu masih mempertahankan tenhag awokawok bnr tak habis fikri gua,negatif
@ManUtd_ID Menang yah.... menangis,menang yah menangis,positif
@ManUtd_ID Cari kiper... yang refleck Nangkap bola. Kalau sering terdiam biasanya focusnya udah gak tajam lagi.,cari kiper yang refleck nangkap bola kalau sering terdiam biasanya focusnya udah gak tajam lagi,negatif
@_donpablo13 @ManUtd_ID Jelas paham pak vincent niki,jelas paham pak vincent niki,positif
@ManUtd_ID Selesai tuh emyu!!,selesai tuh emyu,netral
Idih eh dih.. Cry @ManUtd_ID Cry @ManUtd_ID,idih eh dih cry cry,negatif
@ManUtd_ID Semoga harimu Senin terus Dolor @hmmmm20x,semoga harimu senin terus dolor,positif
@af4529081 @ManUtd_ID Pelatih berbakat #TenHagStay,pelatih berbakat tenhagstay,netral
@Fvxkuchiko @ManUtd_ID Gas ambil bang wkwk,gas ambil bang wkwk,negatif
@hamdan_thoif @ManUtd_ID @pangeransiahaan Pembukaan dan penutupan nya di lakukan oleh unggas,pembukaan dan penutupan nya di lakukan oleh unggas,positif
@ManUtd_ID assalamualaikum @Elokconny,assalamualaikum,positif
@ManUtd_ID thank you sebab buat monday saya lagi best dah asik,thank you sebab buat monday saya lagi best dah asik,positif
@ManUtd_ID sesuai hastag MU TOTTTTTTTTTTTTTTTTTTTTTTTTTT,sesuai hastag mu tot,netral
@ManUtd_ID Wkwkwkwkwkwkwkwk,wkwkwkwkwkwkwkwk,negatif
@ManUtd_ID Kerennn wkwkwk,keren wkwkwk,positif
@FahrulRziky @ManUtd_ID pecat aja cong,pecat aja cong,negatif
@ManUtd_ID Ini emang pemain sudah mulai G30S ETH,ini emang pemain sudah mulai gs eth,negatif
@ManUtd_ID Bidik 3 point,bidik point,netral
@ManUtd_ID bangsat,bangsat,negatif
@ManUtd_ID Kelar dah,kelar dah,positif
@ManUtd_ID hari senin+MU kalah pantes hawanya panas bet,hari seninmu kalah pantes hawanya panas bet,negatif
@ManUtd_ID Selesai tu Ten Hag,selesai tu ten hag,negatif
@ManUtd_ID wkwkwkwk pas banget sama tanggal sekarang,wkwkwkwk pas banget sama tanggal sekarang,positif
@naufalfauzan @teramakasih @ManUtd_ID Celsi jadi jago gara ara ada sancho,celsi jadi jago gara ara ada sancho,positif
@niduyilam @ManUtd_ID Ku maneh li kuduna,ku maneh li kuduna,negatif
@teramakasih @ManUtd_ID Eleh yat kintyyyl,eleh yat kintyl,negatif
@ManUtd_ID Wkkwk,wkkwk,positif
@ManUtd_ID Sadtember diawali dan diakhiri dg 0-3 Tenang aja @pangeransiahaan optimis juara https://t.co/K4cRcOSKpp,sadtember diawali dan diakhiri dg tenang aja optimis juara,positif
@ManUtd_ID tim iki wayahe bubar,tim iki wayahe bubar,negatif
@ManUtd_ID Saatnya ruwatan dan ganti nama,saatnya ruwatan dan ganti nama,netral
@ManUtd_ID MU butuh Michael Carrick,mu butuh michael carrick,netral
@ManUtd_ID MU NTOT,mu ntot,negatif
@ManUtd_ID guwendeng guwendeng,guwendeng guwendeng,netral
@ermayuliati @ManUtd_ID tolong cerahkan saya mb.,tolong cerahkan saya mb,negatif
@ManUtd_ID Cuk ancen klub bajingan..,cuk ancen klub bajingan,negatif
@ManUtd_ID hahaa hasil muntot lahhh,hahaa hasil muntot lah,negatif
@ManUtd_ID wkwkwkwkkwwwk,wkwkwkwkk,negatif
@ManUtd_ID Pas banget nih skornya peringatan G3-0 S-MU https://t.co/j3n9gETwL0,pas banget nih skornya peringatan g smu,positif
@Sinefail @ManUtd_ID APAKAH...,apakah,negatif
@ManUtd_ID MUNTOT itu apaan min kepanjangannya?,muntot itu apaan min kepanjangannya,negatif
@ManUtd_ID dilatih djadjang nurzaman aja siapa tau gacor,dilatih djadjang nurzaman aja siapa tau gacor,positif
@ManUtd_ID Udah jarang sombong nih,udah jarang sombong nih,negatif
@ManUtd_ID Kalah mulu nentod mending jadi ormas aja bangke,kalah mulu nentod mending jadi ormas aja bangke,negatif
@Txtmlbb Oh pantes fans @ManUtd_ID soalnya,oh pantes fans soalnya,negatif
@ManUtd_ID Lemah letih lesu,lemah letih lesu,negatif
@ManUtd_ID Terima kasih Emyu selalu membuat semangat hari Seninku.,terima kasih emyu selalu membuat semangat hari seninku,positif
Interview kerja â: sekuat apa kamu menghadapi tekanan? : saya Fans @ManUtd_ID pak ! â : oke kamu diterima,interview kerja sekuat apa kamu menghadapi tekanan saya fans pak oke kamu diterima,negatif
@ManUtd_ID Benga!!,benga,negatif
@ManUtd_ID Ten Haag otw pengangguran,ten haag otw pengangguran,positif
@ManUtd_ID Tenhag stay ila yaumul qiyamah,tenhag stay ila yaumul qiyamah,netral
@ManUtd_ID Parah bgt. Mana di old trafford pun,parah bgt mana di old trafford pun,negatif
beli pemain sesuai keinginan udah gonta ganti pelatih top udah manajemen mnta diganti udah ownership sesuai keinginan fans udah. tp masih bapuk juga.. fiks ini mah azab euy @ManUtd_ID,beli pemain sesuai keinginan udah gonta ganti pelatih top udah manajemen mnta diganti udah ownership sesuai keinginan fans udah tp masih bapuk juga fiks ini mah azab euy,negatif
@ManUtd_ID Masih hidup,masih hidup,negatif
Tanggal berapa hari ini sih? @ManUtd @ManUtd_ID https://t.co/SeJOM4soTD,tanggal berapa hari ini sih,positif
@ManUtd_ID Saran gue mending bubar dari liga inggris terus masuk liga 1 indonesia karuan lawan persita daripada totenham,saran gue mending bubar dari liga inggris terus masuk liga indonesia karuan lawan persita daripada totenham,positif
@piscestantrum @ManUtd_ID @ManUtd BERcyanda,bercyanda,positif
@ManUtd_ID MU jangan bubar dulu plis,mu jangan bubar dulu plis,negatif
@ManUtd_ID Selesai itu emyu,selesai itu emyu,netral
@ManUtd_ID Kerja bagus,kerja bagus,positif
@ManUtd_ID Apakah zidane berani melatih MU ???,apakah zidane berani melatih mu,netral
@flowwwife @ManUtd_ID bjir melu melu ngehujat,bjir melu melu ngehujat,negatif
@ManUtd_ID Tim sampah,tim sampah,negatif
@ManUtd_ID Ra paham wis,ra paham wis,negatif
@ManUtd_ID Ayooo kemana?? Ayoo kalah?? Emang klub koplok passing aja ga bisa..,ayo kemana ayoo kalah emang klub koplok passing aja ga bisa,negatif
@ManUtd_ID Dapatnya 3 gol kebobolan Reds!,dapatnya gol kebobolan reds,negatif
Kok belum ada pengumuman pemecatan Ten Hag @ManUtd @ManUtd_ID ? Wkwkwk,kok belum ada pengumuman pemecatan ten hag wkwkwk,negatif
@ManUtd_ID Kreak lagi lah bang.. lumayan banyak gaya walau hasil merana.,kreak lagi lah bang lumayan banyak gaya walau hasil merana,positif
@Bagasta8 @zi_resistance @ManUtd_ID Buat apa?,buat apa,negatif
@ManUtd_ID Udah pecat aja ten hag ole aja is back,udah pecat aja ten hag ole aja is back,negatif
@ManUtd_ID Ada orang nge fans emyu aja udh aneh,ada orang nge fans emyu aja udh aneh,negatif
@HanifIsl @ManUtd_ID Wkwkwkwk Jangan badmood yaa,wkwkwkwk jangan badmood yaa,negatif
@ManUtd_ID kwkkwkk bubarin aja ini team terlalu kocakkk,kwkkwkk bubarin aja ini team terlalu kocak,negatif
@ManUtd_ID Bisa bisanya lawan ayam suwir di bantai,bisa bisanya lawan ayam suwir di bantai,negatif
@ManUtd_ID cocok dengan hastagnya #MUNTOT emyu ngentot,cocok dengan hastagnya muntot emyu ngentot,positif
@ManUtd_ID Graham potter cocok sii,graham potter cocok sii,positif
@ManUtd_ID Koh @ernestprakasa mengalami mukjizat...,koh mengalami mukjizat,positif
@ManUtd_ID Tim busuk,tim busuk,negatif
@ManUtd_ID Digeprek sama ayam,digeprek sama ayam,negatif
@ManUtd_ID yahaha,yahaha,negatif
@ManUtd_ID Bubarkan club! Jual semua pemain &amp,bubarkan club jual semua pemain amp,negatif
@ManUtd_ID Gue bulan fans mu tapi prefer nonton mu kalo ada Arsenal Liverpool Citi yg main barengan.. Kok mainya lawak banyak salah passing zirkzee dkk,gue bulan fans mu tapi prefer nonton mu kalo ada arsenal liverpool citi yg main barengan kok mainya lawak banyak salah passing zirkzee dkk,negatif
@ManUtd_ID Bapuk,bapuk,negatif
@ManUtd_ID Oalaaa saaken tapi yoeben,oala saaken tapi yoeben,negatif
@ManUtd_ID Selesai tu MU,selesai tu mu,negatif
@ManUtd_ID EMYU BISA SI NAIK KLASEMEN KE 1 ASAL TEAM YG LAIN BUBAR,emyu bisa si naik klasemen ke asal team yg lain bubar,negatif
@ManUtd_ID G ada klub setolol ini,g ada klub setolol ini,negatif
@ManUtd_ID Selesai itu tenhag,selesai itu tenhag,negatif
@ManUtd_ID mau ugarte 10 biji jg ga ngaruh @ihsaniadzkia,mau ugarte biji jg ga ngaruh,negatif
@ManUtd_ID Senin akhir bulan kelabu...,senin akhir bulan kelabu,negatif
BERENGSEK @ManUtd_ID @ManUtd https://t.co/JqKzFWZ3Jf,berengsek,negatif
@ManUtd_ID jd glory gk bang @wadididu_,jd glory gk bang,netral
@ManUtd_ID Selesai tu ten hag di emyu,selesai tu ten hag di emyu,negatif
@ManUtd_ID TOLOL maka nya jersey gue mentok cuma yg sponsor AON aja.. setelah nya sampah,tolol maka nya jersey gue mentok cuma yg sponsor aon aja setelah nya sampah,negatif
@ManUtd_ID Wkwkwkwkw,wkwkwkwkw,negatif
@ManUtd_ID Emuu nih bosss senggol donkkkk,emuu nih bos senggol donk,positif
@sheggario @ManUtd_ID Butuh keberanian dan ketabahan tingkat tinggi untuk bersyukur atas MU. Selamat hari Senin Om Ario,butuh keberanian dan ketabahan tingkat tinggi untuk bersyukur atas mu selamat hari senin om ario,positif
@ManUtd_ID bidik terus @ihsaniadzkia,bidik terus,netral
@SiaranBolaLive @ManUtd_ID wkwkwkwkkwwkkk botak bukan sembarang botak ini botak yg bersinar kocak bukan sembarang kocak emyu semakin terjungkal.,wkwkwkwkkwwk botak bukan sembarang botak ini botak yg bersinar kocak bukan sembarang kocak emyu semakin terjungkal,negatif
@ManUtd_ID HATUR NUHUN ETH,hatur nuhun eth,positif
@akbaralfii @ManUtd_ID wkwkwkwk,wkwkwkwk,negatif
@ManUtd_ID 3 kocong,kocong,negatif
@ManUtd_ID ten hag ganti sty aja mau?,ten hag ganti sty aja mau,negatif
Beruntung timnas Indonesia mendapatkan sty.. Coba kalo Erick Ten Haag dinaturalisasi Dan melatih timnas Indonesia... Jeblok. @PSSI @ManUtd_ID @SHINTAEYONG_,beruntung timnas indonesia mendapatkan sty coba kalo erick ten haag dinaturalisasi dan melatih timnas indonesia jeblok,negatif
@ManUtd_ID Goa di paling ujung ya,goa di paling ujung ya,netral
@ManUtd_ID Makanlah sikitt nanti sakitt,makanlah sikitt nanti sakitt,negatif
@ManUtd_ID MU knp jd begini setelah Alex Ferguson retired? Jd bapukkkk bgt dah.,mu knp jd begini setelah alex ferguson retired jd bapuk bgt dah,negatif
@ManUtd_ID Kiper dan pelatihe kui pecaten Kog sabar men,kiper dan pelatihe kui pecaten kog sabar men,positif
@ManUtd_ID Kalah dari klub sampah berati MU lebih sampah,kalah dari klub sampah berati mu lebih sampah,negatif
@ManUtd_ID Badut wkwk,badut wkwk,negatif
Katanya kita bisa memulai Senin dengan bersyukur. Saya bersyukur saya masih punya hal yang selalu membuat diri menapak ke bumi yang selalu mengajarkan bahwa hidup tidak sempurna yang mengingatkan akan rasa kecewa. Saya bersyukur atas kamu @ManUtd_ID Bang%!$&amp,katanya kita bisa memulai senin dengan bersyukur saya bersyukur saya masih punya hal yang selalu membuat diri menapak ke bumi yang selalu mengajarkan bahwa hidup tidak sempurna yang mengingatkan akan rasa kecewa saya bersyukur atas kamu bangamp,positif
@Fvxkuchiko @ManUtd_ID Pioli ngelatih MU malah bisa juara,pioli ngelatih mu malah bisa juara,positif
@ManUtd_ID Mau alesan apa lagi? Pemain lengkap semua. Ahhh taii Ten Hag si raja disiplin,mau alesan apa lagi pemain lengkap semua ah taii ten hag si raja disiplin,negatif
@jalan63 @ManUtd_ID Semua sayang ten hag,semua sayang ten hag,positif
@ManUtd_ID stlh menang 7-0 kirain mu udah jago lg eh ternyata..... https://t.co/PovsPRvFLD,stlh menang kirain mu udah jago lg eh ternyata,positif
@ManUtd_ID wkwkwkwkjw,wkwkwkwkjw,negatif
@ManUtd_ID Ku yakin kau bisa,ku yakin kau bisa,positif
@ManUtd_ID WKWKWKWKWKWKW,wkwkwkwkwkwkw,negatif
@ManUtd_ID lawakk,lawakk,negatif
@ManUtd_ID Kok ada ya klub se bobrok ini,kok ada ya klub se bobrok ini,negatif
@ManUtd_ID emm hari dimaklumi kalo temen temen kalian pada sensi dimaklumin ya ges,emm hari dimaklumi kalo temen temen kalian pada sensi dimaklumin ya ges,negatif
@ManUtd_ID pas banget hari ini tgl 30,pas banget hari ini tgl,positif
@ManUtd_ID Waktunya ngen,waktunya ngen,netral
@ManUtd_ID Temen gw abis nobar ntn MU katanya pulang diketawain kuntilanak diketawain nya begini hihi dbantai nii yeee...,temen gw abis nobar ntn mu katanya pulang diketawain kuntilanak diketawain nya begini hihi dbantai nii ye,negatif
@ManUtd_ID Semoga fans Mu tetap trust process Ten Hag biar tiap minggu nya ada hiburan,semoga fans mu tetap trust process ten hag biar tiap minggu nya ada hiburan,positif
@ManUtd_ID Klub ampassss,klub ampas,negatif
@ManUtd_ID Ini tim seminggu ga ada latihan apa? Gini gini aja maen nya,ini tim seminggu ga ada latihan apa gini gini aja maen nya,positif
@ManUtd_ID kacau balau,kacau balau,negatif
@ManUtd_ID santai aja buat fans baru beberapa pertandingan jangan kebakaran jenggot kalah menang wajar apalagi kena red card tapi buat pelatih @ErickTenHag ente gak bisa marah ya kepemain?,santai aja buat fans baru beberapa pertandingan jangan kebakaran jenggot kalah menang wajar apalagi kena red card tapi buat pelatih ente gak bisa marah ya kepemain,positif
@ManUtd_ID Dehhhh dehhh,deh deh,positif
@tjaptjaykuah @ManUtd_ID Nonton merah g30s,nonton merah gs,netral
Min @ManUtd_ID apa tdk kepikiran gitu Pak Ten Haag mundur? Kasihan fans...tiap senin ndak semangat.,min apa tdk kepikiran gitu pak ten haag mundur kasihan fanstiap senin ndak semangat,negatif
@Kurniawanws_ @ManUtd_ID dukung persis yo podo waee penak ndukung PS biak,dukung persis yo podo waee penak ndukung ps biak,negatif
@ManUtd_ID Pembantaian G30Spurs,pembantaian gspurs,negatif
@ManUtd_ID Bener kata dr.tirta emyu tim sampah,bener kata drtirta emyu tim sampah,negatif
